"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","ix","time"
-0.01394474,0.02163057,0.0198393,0.009301207,-0.005884192,0.03717629,-0.008749825,0.0234228,0.01582465,-0.00547241,-0.0008684325,0.01300039,0.008727685,0.007715426,0.009612158,0.01949182,0.01280193,0.008851318,0.01113184,0.007517262,-0.001839927,0.01455944,-0.002310359,-0.02314049,-0.00798827,0.0123903,-0.006753806,0.002530191,-0.01662088,924,"2007-12-10"
0.05542675,0.03055519,0.0309303,0.02790758,0.06539319,0.05338668,0.01607951,0.02092011,0.04052364,0.03561886,0.06639209,0.0915756,0.08485581,0.165764,0.02320614,0.04683655,0.006648224,0.04203875,0.03996726,0.03216122,0.04961771,0.003264421,0.03045921,0.0374788,0.05199882,0.02435924,0.04611596,0.05029982,0.03122842,925,"2007-12-17"
0.0943141,0.1103332,0.03448134,0.06372274,0.03744876,0.009840662,0.02909756,-0.02905906,0.02644839,0.02424361,0.0102565,0.04070063,0.03480035,0.03042256,-0.03059512,0.001608579,-0.03047403,0.04895143,0.05253503,-0.06311706,0.01361447,-0.05099352,0.02586697,0.05814055,-0.00132246,0.04558674,-0.00763246,-0.04267061,0.01948667,926,"2007-12-24"
0.08645152,0.009013581,0.06785262,0.02672892,0.04407849,0.06243104,0.08293521,0.04475885,0.06173471,0.024846,-0.06178168,0.02816421,-0.05696104,0.146328,0.02373433,0.03161888,0.04861045,0.03599139,0.03495559,0.1272516,0.02679175,0.06581674,0.03916863,0.05631843,0.1080563,0.05201364,0.08369902,0.002788754,0.05954139,927,"2007-12-31"
-0.05304549,-0.04114387,-0.09292083,0.01758894,-0.04851763,0.004219416,0.01971895,-0.04610893,-0.006274241,0.009126072,-0.08200621,0.0002400672,-0.010847,-0.0513842,0.05959517,-0.0975483,0.0392509,-0.03196126,-0.007990996,0.1093946,0.002349389,-0.004965527,0.0278034,0.02366759,0.01657838,-0.06682872,0.03465443,-0.01064825,0.01353592,928,"2008-01-07"
-0.1107599,-0.08753421,-0.1316869,-0.07171683,-0.08472313,-0.02998975,-0.008075414,-0.02715099,-0.06653707,-0.06153684,-0.0651978,-0.01548572,-0.04264606,-0.0849463,-0.01441,-0.1002987,-0.01461018,-0.002123143,-0.07281995,0.0385824,0.07861564,-0.04255961,-0.01124871,-0.08202476,-0.08829964,-0.0186666,-0.02568576,-0.06226216,-0.02366588,929,"2008-01-14"
0.01018793,0.09772353,0.06601893,0.03740963,0.05369338,0.05785865,0.03987,0.01109069,-0.04673905,0.0661313,0.08487057,0.05891214,0.05087484,0.06556143,0.02131882,0.09628771,0.0001934049,-0.0257525,0.0332181,0.03208541,0.06378756,0.04200941,0.01560906,0.05118611,0.06365571,0.03815678,0.0619393,0.04854139,0.04628007,930,"2008-01-21"
-0.05630472,-0.002921843,-0.01294014,-0.07109731,-0.0280103,0.01005034,-0.06040001,-0.009776799,-0.01143243,-0.01546604,0.01627409,-0.04654281,-0.02754313,0.00793655,-0.01395501,0.01309513,0.008351996,0.00601225,-0.01745645,-0.06524634,0.005049535,-0.001099505,-0.01938783,-0.04060761,-0.02760948,-0.007004465,-0.03796381,-0.01398309,-0.04382196,931,"2008-01-28"
-0.02302389,0.001216397,0.002316902,0.02539564,-0.01751079,-0.01265563,-0.0216062,-0.01020284,-0.002270885,0.01511187,-0.008795868,-0.07735102,-0.01784951,0.014331,-0.01102547,-0.01559388,0.008619054,-0.007045201,-0.002832863,0.03128953,0.02244631,-0.007662873,0.001372448,0.07958541,-0.0007101432,-0.00972455,0.04401689,-0.0104713,-0.02089418,932,"2008-02-04"
-0.01612702,0.06304661,0.06963741,0.002982649,-0.01596778,-0.03284578,-0.01437134,-0.01009979,0.004872512,0.01247121,0.04477405,-0.00772375,-0.05218745,-0.007477746,0.01937509,0.07755018,-0.00353496,0.02191926,0.01611213,0.03922071,0.01767824,0.009863094,0.0003434066,0.004467617,0.03173343,0.02409755,-0.003565066,0.007563996,0.001904642,933,"2008-02-11"
0.01465013,0.01831553,0.06183425,0.07775973,0.03492494,0.01139493,0.01626708,0.03114212,0.05213342,0.02762807,0.02561978,0.009719538,-0.0007586534,-0.005144338,0.00729316,0.07909925,-0.006643244,0.03478985,0.02429741,0.05041649,-0.02442564,0.04275117,0.005856028,-0.005210283,-0.01093173,0.04374391,0.03476092,-0.006233324,0.05324849,934,"2008-02-18"
-0.04783395,0.01275595,0.02892702,0.004854736,-0.06837083,-0.008873923,-0.0009483168,-0.04292504,-0.0006858711,-0.04821077,-0.00401876,0.02813917,-0.01121754,-0.0286617,-0.01822628,0.0275206,0.01629564,-0.04695698,-0.01316771,0.01887405,-0.00315956,0.03390155,-0.01423573,-0.0007421151,0.03741514,-0.003282458,0.03677713,-0.003102152,-0.04058604,935,"2008-02-25"
0.1018028,-0.1143598,-0.1593672,0.01890641,0.01300094,-0.01834149,0.02536989,0.0331379,-0.03569402,-0.1030396,-0.08578514,-0.01270435,-0.02654737,-0.05181947,-0.04275157,-0.2295437,-0.05917977,0.0064847,-0.005797118,-0.05671175,-0.04283889,0.002380954,-0.03858516,-0.05062542,-0.06199579,-0.01898945,-0.06582783,-0.06633447,0.01061087,936,"2008-03-03"
-0.04059767,0.06352123,0.09492326,0.01789282,-0.04332646,0.02848957,-0.01543581,-0.02161261,0.02886106,0.02405118,0.0244268,0.008830579,0.03228181,0.04519327,0.01853555,0.07346608,0.001680516,-0.01912343,0.00043362,-0.02609809,0.04441742,0.004180358,-0.0009826401,-0.02162624,0.007809766,0.006775312,0.007544494,0.0211327,-0.002468656,937,"2008-03-10"
-0.07683916,-0.06637973,-0.03457272,-0.02924979,-0.009570839,-0.01266909,-0.04112829,-0.06386209,-0.007800616,-0.02563421,-0.05026594,-0.006573751,-0.01031711,-0.05043988,-0.02381911,-0.07298898,0.0112762,-0.004314336,-0.03243066,0.1069147,-0.04366156,-0.04046286,-0.01655882,-0.02150621,-0.03890998,-0.04540842,-0.04547039,-0.04284152,-0.04056242,938,"2008-03-17"
0.1038228,0.05676671,0.06452025,-0.0157739,0.03974618,0.04199417,-0.008495117,0.003389013,0.03436764,0.1583777,0.02175751,0.02031338,-0.002050709,0.02920303,-0.004206842,0.06914627,-0.0005668399,0.005756595,0.02565879,-0.02826406,0.03071259,0.04285951,0.008407487,0.02081631,0,0.03110524,0.03649528,-0.007266887,0.001371657,939,"2008-03-24"
-0.03086478,-0.04792661,-0.04291276,-0.02313245,-0.1357253,-0.04701721,-0.04814545,-0.05312237,-0.03740357,-0.01945372,-0.01776389,-0.0580035,-0.06994223,-0.06011739,-0.007666878,-0.07319438,0.003026866,-0.05104584,-0.05489822,0.03407536,-0.05904098,-0.001199041,0.03553212,-0.005844954,-0.02035809,-0.04187458,-0.01243134,-0.02718152,-0.05887615,940,"2008-03-31"
0.01501079,-0.04825292,0.007025461,-0.07566865,0.03617828,-0.04370718,0.005222593,0.0420299,-0.03214858,-0.01943906,-0.03769586,0.01534781,0.01064954,-0.000507228,-0.01190593,-0.04348006,0.01296738,-0.02323885,0.06326164,-0.02364463,0.00552793,0.002399521,0.009296103,-0.0280566,0.002017259,-0.002445363,-0.02750391,-0.02359877,0.01648813,941,"2008-04-07"
-0.01590431,-0.05342913,-0.03817891,-0.01001986,-0.006639141,-0.0437912,-0.02790764,0.0004797314,-0.03430373,-0.0003564427,-0.01149438,-0.01903986,-0.0007895084,-0.04414305,-0.01396718,-0.01803882,0.009449497,-0.02121292,-0.009368088,0.03350907,0.02015746,-0.00896867,-0.003728818,-0.03922071,-0.03613524,-0.03273566,-0.06674676,0.00267994,0.03134367,942,"2008-04-14"
-0.07814015,0.02903217,0.08198995,0.01453514,0.01263861,0.04819738,-0.02158875,0.02896637,-0.02397748,0.03259977,0.07390286,-0.01591431,-0.01116161,0.002915454,0.02535251,0.04385265,0.04558855,0.02832081,0.02881457,0.009962723,-0.005265149,0.02470749,0.02414294,0.03888744,0.03680856,0.02664828,0.04332808,0.005574258,0.004328743,943,"2008-04-21"
-0.1000048,0.005594733,0.01334737,-0.0130911,-0.02351778,-0.03935967,-0.03680825,-0.03279779,-0.01768878,0.004428052,-0.03941001,0.03827386,-0.02989887,-0.06727201,-0.002079723,0.0009343612,-0.01609369,-0.02155133,-0.0301048,-0.02563847,-0.02372239,-0.01212871,-0.0232967,-0.03760456,-0.01271629,-0.0156559,-0.02222682,-0.00173327,-0.04246665,944,"2008-04-28"
0.06963369,0.06873643,0.06380225,0.0443204,0.02611963,0.05473214,-0.003539018,0.04147948,0.04925884,0.05433435,0.08343304,0.05046525,0.02877221,0.06581322,0.01975761,0.09479617,-0.02697279,0.04752681,0.03040013,0.03191595,0.06664085,0.02564243,0.02243053,0.03927206,0.05069843,0.05495551,0.04461582,0.02277027,0.02149329,945,"2008-05-05"
-0.00851069,-0.01975549,-0.002225402,-0.01566896,-0.01334806,-0.06242152,0.01585147,-0.006208886,-0.01105333,-0.009714473,-0.02162476,-0.04557635,-0.04131732,0.009765703,-0.02751828,-0.01580456,0.023586,-0.0273241,-0.02277803,-0.005651506,-0.009353147,0.008695707,-0.01187724,-0.034769,-0.03054549,-0.01456907,-0.03704127,-0.03500986,0.02171731,946,"2008-05-12"
0.03448618,0.03745936,0.08929465,0.1234432,0.0325914,0.006532204,-0.003582783,0.03373935,0.01774445,0.02307945,-0.001676446,-0.01195763,0.0353585,0.01234279,0.01470996,0.06991461,0.02578709,0.0342734,0.03541103,0.02858245,0.02952389,0.07511621,0.01032001,0.04314847,0.04676778,0.05844,0.0063008,-0.01077617,0.02232628,947,"2008-05-19"
-0.006285032,-0.0002446483,0.02389432,-0.02656359,-0.01869472,0.006575154,0.001038841,-0.01877275,-0.02743354,0.02931348,-0.01289804,0.001983035,-0.009682609,0.01048699,-0.007641579,0.01282944,0.0002041025,-0.05126341,-0.01675975,0.05360198,-0.05593691,-0.002015452,-0.01646128,0.04087809,-0.01248397,-0.02298202,0.02390284,-0.01381908,-0.01785088,948,"2008-05-26"
0.05544533,0.08124614,0.09427942,-0.009339628,0.03008164,0.0678294,0.02834577,0.02082351,0.06058574,0.05185108,0.04740625,0.03890316,0.02740371,0.01262962,0.03378224,0.04437684,0.03236126,0.04352297,0.04159447,0.01128024,0.02952102,0.03761127,0.05075638,0.06332374,0.04721135,-0.003538688,0.05353736,0.05059075,0.03977905,949,"2008-06-02"
0.0538273,0.07920287,0.09718767,0.1249467,0.06982131,0.04284855,-0.01216287,0.079551,0.01163384,0.04162704,0.08878621,0.02343223,0.02215421,0.04046195,0.007724821,0.07729424,0.03453426,0.01574208,0.04934229,-0.05125892,0.0216331,0.002791349,0.04333006,0.04978057,0.02963733,0.1179637,0.03177189,-0.0007800312,-0.01913381,950,"2008-06-09"
0.0763778,-0.0561208,0.09337407,0.03730314,0.04782035,0.02102574,-0.008415197,0.02134313,0.02128818,-0.02431059,0.06356,0.02591989,0.004310352,0.03941131,-0.02405461,-0.01844504,0.007008351,-0.01217701,0.0006445376,-0.03906997,0.06149478,-0.0268889,-0.05134935,0.005511825,-0.0007580544,0.00162734,-0.04214209,-0.005249356,-0.01964799,951,"2008-06-16"
-0.05518862,0.02140587,0.03316814,0.01874453,0.007182219,0.05786173,0.06690009,0.007693442,0.0565559,-0.02756419,0.04385536,0.04357612,-0.02136833,0.0005508125,-0.01745245,0.06253018,0.02379741,-0.002180161,0.01069529,0.0452944,0.02830378,-0.003395589,0.003556192,-0.01255411,0.004810745,0.005989672,0.01144914,0.005444307,0.03206256,952,"2008-06-23"
0.02418839,-0.07325562,-0.2376998,-0.07410797,-0.02139373,0.007060514,0.0695619,-0.06371581,-0.0565559,-0.01224419,-0.08295958,-0.0430942,-0.06166044,-0.0676329,-0.02325686,-0.187765,0.004737742,-0.05301424,-0.003253093,-0.02498913,-0.02364176,-0.02807671,-0.009749257,0.01453,0.003814372,-0.05455576,-0.01500028,-0.02844705,0.04720096,953,"2008-06-30"
0.06096252,0.1418523,-0.07352977,0.0653051,0.005818084,-0.03481438,0.04140025,0.008896136,-0.006468108,-0.02486659,-0.01493644,-0.006725944,0.01049048,0.003611043,-0.01759281,0.01243932,-0.03989891,0.03011472,-0.02865342,0.1423615,-0.01182446,-0.03051194,-0.01227224,0.02240094,0.03764234,-0.01759977,0.02840385,0.01893887,-0.00188832,954,"2008-07-07"
-0.01042201,-0.01562301,-0.1193333,0.02898754,0.03367862,0.01981175,-0.02105051,0.01143803,0.03346871,0.01734148,-0.004294924,-0.00549124,0.01484007,-0.01538492,0.01354423,-0.03081289,-0.02043302,-0.01897517,0.01126728,-0.01758287,0.02809891,0.01546423,-0.0076376,0.03122686,-0.03993271,0.02590863,0.01321605,-0.0160923,0.0245545,955,"2008-07-14"
0.006711435,-0.0165341,0.03294872,-0.09626114,-0.03965348,-0.09788734,-0.0009525754,-0.04498751,-0.06289243,-0.04916692,-0.0983359,-0.04150747,-0.02093129,-0.08671447,-0.04943129,-0.007622589,-0.04190295,-0.09415308,-0.04630962,-0.07786168,-0.1005562,-0.08104121,-0.06962671,-0.01737735,-0.007596897,-0.05066734,-0.0172197,-0.001898615,0.01264696,956,"2008-07-21"
-0.001682086,-0.03282694,0.04948006,0.05144856,0.007869099,-0.02664604,-0.005831711,-0.01764904,-0.01471817,-0.005535799,-0.04308099,0.005037794,0.01923378,-0.001398928,0.003049027,0.07586188,0.006349228,0.03159821,-0.0001523577,-0.005694204,0.0113883,-0.006565228,-0.0278348,-0.02190757,-0.001512478,-0.003957789,-0.01047887,-0.02971348,0.01607253,957,"2008-07-28"
-0.01468161,0.007264631,0.01600034,-0.01693651,0.001106632,0.007836707,-0.04469279,0.02000846,0.009460191,0.02313625,0.01541376,-0.0318563,0.01134292,0.03219975,-0.007684956,0.01050698,0.01261259,0.003215437,0.009644162,0.02502667,-0.005121146,0.01076565,-0.0001568504,0.01536625,0.003279932,0.01242046,-0.009658455,-0.001288067,-0.04107211,958,"2008-08-04"
0.004648083,-0.02273455,-0.03038908,0,-0.006621497,0.02728396,0.02051153,0.00790518,-0.004578164,0.03574009,-0.0004197272,0.003118043,0.02598,0.02682433,0.01397276,-0.02146369,0.04315687,0.01659789,0.009427471,-0.01157657,0.0202428,0.03301033,0.02605804,-0.02574559,0.003544308,0.005849436,0.004996442,0.006271926,0.003552887,959,"2008-08-11"
0.1268506,0.007152713,-0.05428202,0.04156442,0.09902543,0.07738666,0.07323515,0.004241788,0.03081244,0.007556711,-0.06104417,0.04260811,0.06275607,0.1040981,-0.003390655,-0.02837265,0.002828241,0.02785387,0.03411575,0.02849978,0.06160245,0.03220992,-0.01438414,0.01520638,0.01998017,0.0234028,0.03014574,-0.02791897,0.05645809,960,"2008-08-18"
-0.01276294,0.01138427,-0.04565565,-0.006521571,-0.02145453,-0.05283234,-0.04891865,-0.04722019,-0.05880205,0.04129619,-0.007472994,-0.04550376,-0.03978293,0.02218616,0.001128941,-0.03888639,-0.05551097,-0.06042654,-0.01372289,0.0140304,-0.07395566,-0.005760016,-0.03293314,-0.001208946,-0.04700208,-0.00598753,-0.0120947,-0.02698548,-0.02460782,961,"2008-08-25"
0.06790112,-0.03646737,-0.1050835,0.05748917,-0.01566876,-0.03471529,-0.04133039,-0.03486409,-0.03338323,-0.008309691,0.05104584,-0.02699012,0.0009913036,0.04708103,0.008426561,-0.133564,0.03331895,0.001233372,-0.03534267,0.06005078,0.09333194,0.003836322,0.03882159,0.03608428,-0.1192357,0.002561696,0.03522143,0.04422885,-0.02677237,962,"2008-09-01"
0.1289227,0.02260137,0.02100035,0.02448794,0.03608288,0.01956677,0.009649312,0.1347208,0.04905101,0.05276145,0.03354612,0.009352977,-0.004767268,0.001765226,0.008498172,-0.02505492,0.004484791,0.01223962,0.045377,-0.008590156,-0.08537961,-0.006385718,0.02194698,0.01387451,0.1427133,0.05500816,0.03416183,-0.01670337,-0.01298631,963,"2008-09-08"
0.2021351,0.2414876,0.06246559,0.07996325,0.2250952,0.114085,0.09116522,0.0789232,0.1031072,0.1578305,0.1055975,0.1059434,0.1436325,0.10353,0.04790429,0.04211388,-0.001710864,0.04807652,0.07234868,0.01084325,0.04032312,-0.01766607,-0.03132031,0.06470788,0.125871,0.1036557,0.02972281,0.01633727,0.03412169,964,"2008-09-15"
0.5365378,0.2876821,0.5018301,0.2529683,0.1717417,0.2097526,0.3166612,0.1497664,0.2485621,0.003231021,0.1870722,0.1501903,0.164477,0.1302709,0.169389,0.09735831,0.2365882,0.1213005,0.1744026,0.1916886,0.2024734,0.2272169,0.1760792,0.2109106,0.240563,0.1414066,0.1382546,0.1589511,0.2231084,965,"2008-09-22"
-0.04824683,-0.007916223,-0.1074479,-0.06364027,0.08242957,-0.03844387,-0.07530336,-0.01085255,-0.07158532,0.09084336,-0.02315834,-0.07057265,-0.03397482,-0.01989016,-0.1149008,0.05721872,-0.063201,-0.008421102,-0.04015798,-0.0829808,-0.1070385,-0.1106058,-0.03592979,-0.1201969,-0.1093627,-0.06263227,-0.01558235,-0.05387524,-0.08724556,966,"2008-09-29"
0.2267733,-0.03015304,0.09803955,-0.01535824,0.166164,0.09336921,-0.02472381,0.1407199,0.09054543,0.09601923,0.08807788,0.2022505,0.1008852,0.08205056,0.03008439,0.1043057,0.06049757,0.01393309,-0.05382895,0.04106651,0.08588967,0.0198729,0.04122381,0.02453189,-0.2041406,0.06934915,0.08095263,0.04511731,-0.01454281,967,"2008-10-06"
-0.2010838,-0.13415,-0.1374665,-0.1473853,-0.1374892,-0.08591291,-0.1546089,-0.0881797,-0.1363868,-0.09009504,-0.2424678,-0.1655417,-0.1246792,-0.1157576,-0.008953613,-0.1519969,-0.05718841,-0.08786136,-0.07575845,-0.1234921,-0.01679881,-0.06655262,-0.0919439,-0.08171778,-0.01926435,-0.1499254,-0.1684187,-0.08242837,-0.07103215,968,"2008-10-13"
0.0140386,0.08283422,0.1654543,0.1107017,-0.006316415,0.01099866,0.01538965,0.05042453,0.1037777,0.03384009,0.113367,0.09979621,0.06919048,0.08304439,0.01836633,0.08868277,-0.04852302,0.04337262,-0.008093027,0.06786322,0.03794764,0.03203,0.0006919218,-0.008372142,0.07149769,0.05912545,-0.01242252,0.02578996,-0.003393084,969,"2008-10-20"
0.03159669,0.2361608,0.2214977,0.1266492,0.0394039,0.05626858,0.002018164,0.09042057,0.102703,0.1632061,0.0249606,0.1285464,0.07141322,0.09309042,0.00284118,0.09079677,0.02683238,-0.01172441,0.02764672,0.0565026,0.06899287,0.03452263,0.02169055,-0.02379975,-0.05569125,0.02340418,0.001647447,0.03143758,0.003540871,970,"2008-10-27"
0.2507587,0.0671769,0.3582122,0.03614851,0.06392345,0.09149971,0.03061142,0.1749974,-0.002001001,0.1329114,0.0629281,-0.1285464,0.07019702,0.01610887,0.02050469,0.4168298,0.02296631,0.01743405,0.02012355,0.1132588,0.01262019,0.03873338,0.0003537319,0.09332211,0.07725848,0.07345644,0.05203119,-0.003932531,-0.02841307,971,"2008-11-03"
-0.2429462,-0.2209408,-0.3480405,-0.07414781,-0.167347,-0.08656143,-0.1140552,-0.08440776,-0.0643511,-0.2020972,-0.1809553,-0.0182285,-0.08599098,-0.0508231,-0.004057585,-0.331899,-0.07166142,-0.0719877,-0.08777561,-0.09071637,-0.0272348,-0.04800922,-0.01979222,-0.1258055,-0.1186114,-0.03897788,-0.136945,-0.05446941,-0.05573679,972,"2008-11-10"
0.2772789,0.06819733,0.04175427,0.07554309,0.068897,0.03655101,0.05979402,0.03818517,-0.01118371,-0.03906488,-0.06475212,0.0507168,0.01248292,0.03724055,0.00599557,-0.05188294,0.01919445,-0.06537072,0.1118074,-0.005794534,0.01734461,-0.00707717,0.02707144,0.01455373,0.005620863,-0.009845683,-0.01615059,-0.04082199,0.0453044,973,"2008-11-17"
-0.2124789,0.06838953,0.02018911,0.008131266,-0.09512714,-0.06341465,-0.05965105,-0.09831993,-0.007846798,0.04244669,0.03872656,-0.07007225,-0.01976892,-0.1040105,0.01702086,0.07506843,0.0312487,0.0344549,0.06568161,-0.02023826,0.02603304,-0.02162624,0.06079169,-0.0008880995,0.0604645,0.003792531,0.01161714,0.059182,-0.04896616,974,"2008-11-24"
0.03838424,0.0457347,0.07919331,-0.0505047,-0.01453816,0.02069459,0.1087979,0.03862855,0.008310297,0.03656841,-0.03137696,0.01374492,-0.01594684,0.02150621,-0.02744164,0.02020975,0.003003757,0.004623217,-0.0101802,-0.05466305,0.01242252,-0.02251886,-0.02098634,0.001776988,-0.0542964,-0.0507679,-0.01161714,-0.02011902,0.06979576,975,"2008-12-01"
-0.007579896,0.08120401,0.0321523,0.01727905,-0.0005153311,0.02238899,0.007199455,0.0247492,0.01118893,0.01344201,0.02757828,0.0121465,0.02663377,0.01801851,0.00481094,0.01739792,-0.003253663,-0.01234242,0.01570507,-0.01554859,0,0.01153728,-0.005731734,0.006691972,0.008543741,0.004684847,0,0.007054703,-0.02847728,976,"2008-12-08"
-0.213823,-0.07617747,-0.06970184,-0.1102505,-0.09362265,-0.04127472,-0.0840365,-0.04713151,-0.07581437,-0.06680625,-0.02388313,-0.05112935,-0.07166226,-0.06946707,-0.03506471,-0.06314966,-0.02930162,-0.04300197,-0.06008908,-0.06674376,-0.06115924,-0.06603058,-0.03674289,-0.05147233,-0.06224455,-0.07204761,-0.04302523,-0.03269466,-0.05596633,977,"2008-12-15"
0.1133287,-0.003353832,0.09822015,0.01796529,0.08235204,0.01520248,0.04947685,0.02965177,0.06973817,0.06538276,0.0111681,-0.01851905,0.03109187,0.07104935,0.02680417,0.1885277,0.02880199,0.05943058,0.02471125,0.07612584,0.04091108,0.04642874,0.04786648,0.08284567,0.07401401,0.04177412,0.05993339,0.1031635,0.05104056,978,"2008-12-22"
0.1367421,0.1227479,0.5928031,0.04572806,0.07756234,0.05413531,0.01500263,0.01747975,0.0389598,0.1361766,0.02799708,0.07532768,-0.00263869,0.02973301,0.02754247,0.1294218,0.01712888,0.006722714,0.02318496,0.01903243,-0.009972382,-0.003341132,0.03625717,0.05604505,0.0223473,0.03070048,0.07105205,0.000422119,-0.00671613,979,"2008-12-29"
0.1236728,0.06113737,0.1394084,0.01150339,0.1034356,-0.004517594,0.01283593,0.03302187,0.04053941,0.1481918,0.06614392,-0.02866203,-0.05243457,0.04589875,0.02589786,-0.06225426,0.03806285,0.02793,0.06438216,-0.0004176237,0.1362126,0.002672012,0.02347066,-0.03456897,0.07919113,0.07514335,-0.0161424,0.0642993,0.000697496,980,"2009-01-05"
0.06673502,-0.04459755,-0.05226843,-0.007857557,0.144934,0.05969942,0.004315519,0.05116709,-0.003525564,-0.007532992,0.008778781,0.02926173,-0.02388489,0.01722695,-0.03021498,-0.04955492,-0.0120673,0,-0.01674458,-0.01244829,0.005701631,0.179783,0.02708018,0.0587976,-0.01875145,-0.01235431,0.01899431,0.02576816,0.02015714,981,"2009-01-12"
-0.09666245,-0.06937766,0.0703165,-0.0244826,-0.0757449,-0.129336,-0.06029479,-0.06781432,0.06115895,0.08820602,-0.08878194,-0.05854052,-0.05320404,-0.1430429,-0.01399984,-0.07978838,-0.01936794,-0.007486358,0.02638018,-0.07466746,-0.1391541,-0.03925151,0.00919218,-0.05738083,-0.02762295,-0.02137074,-0.06016852,-0.05198606,-0.05417963,982,"2009-01-19"
0.1157887,0.1302028,0.09547576,0.05871707,0.07292601,0.0568405,0.06237929,0.07490655,0.04929804,-0.03027476,0.1034112,0.02695117,0.02421318,0.05973082,0.02423413,0.1125507,-0.006881638,0.02871196,0.05850889,0.06768161,0.0291664,0.01786455,0.05548191,0.0750536,-0.01599593,0.04042331,0.07042082,0.06453852,0.07417023,983,"2009-01-26"
0.1743534,0.1934259,0.38652,0.1085453,0.1488283,0.06500483,0.06910753,0.09485273,0.05481614,0.1696782,0.08624612,0.1381503,0.05526011,0.08244367,0.03564255,0.2154872,0.02338536,0.04015798,0.03404777,0.02319905,0.05198251,0.06140863,0.0166233,0.02580122,0.0513653,0.05968358,0.02588871,-0.07240226,0.0460774,984,"2009-02-02"
0.009901071,0.07289982,-0.04200092,0.1441199,0.07987258,0.03450998,0.06943525,0.08270135,0.04426306,0.09766867,-0.07086528,0.07336391,-0.03575787,0.002607563,0.08891411,-0.1378257,0.04765976,0.03417711,0.03860211,0.1493425,0.1088304,0.1081422,0.0421186,-0.008329043,0.0590238,0.0745433,0.009776911,0.0157898,0.04798428,985,"2009-02-09"
0.1753805,0.1618911,0.227007,0.04333064,0.05780904,0.02704791,0.04102174,0.1062379,0.05807054,0.1864861,0.1489974,0.0733625,0.06999698,0.02645657,0.041401,0.360572,0.04375785,0.002547231,0.08328771,0.04529264,0.05495888,-0.03377774,0.05241993,0.05159347,0.03957519,0.05754826,0.04499558,0.006653384,0.05866158,986,"2009-02-16"
-0.09243144,-0.2438482,-0.6073081,-0.1040166,-0.1421632,-0.08965339,-0.07669778,-0.1443605,-0.07893019,-0.3097375,-0.1527317,-0.09080376,-0.05175021,-0.168977,-0.0540918,-0.399491,-0.06346957,-0.005087991,-0.1376959,-0.1738848,-0.08589258,-0.1326333,-0.02678945,-0.07211753,-0.1074879,-0.05116695,-0.04028566,-0.01128455,-0.04839521,987,"2009-02-23"
-0.1315023,0.06519447,-0.07121653,0.02584637,-0.01091581,-0.02540026,-0.02824006,-0.05845636,-0.01864716,0.009227286,-0.06742971,0.0206781,-0.0235305,0.003023434,-0.02014961,0.02562514,-0.03391046,-0.01552696,0.04414189,0.01292008,-0.02432898,0.06411932,0.02945968,-0.04275005,-0.01191842,0.0008005337,-0.04202299,-0.008107856,0.016747,988,"2009-03-02"
-0.177571,-0.1642235,-0.1710747,-0.1421381,-0.1142473,-0.06292951,-0.06267757,-0.09410669,-0.06349507,-0.1220228,-0.06456963,-0.1443249,-0.01748852,-0.05091472,-0.02208731,-0.1684892,-0.05603777,-0.03337396,-0.09141576,-0.01633742,-0.06073624,-0.02972969,-0.06333763,-0.0264121,-0.01400583,-0.0929777,-0.033586,-0.05828538,-0.05719485,989,"2009-03-09"
-0.04525659,-0.0723034,-0.035234,-0.004358571,-0.05749711,-0.06939537,-0.02264611,-0.1345344,-0.07330868,-0.01526747,-0.05625066,-0.0243351,-0.08230031,-0.03394951,0.01280701,-0.06804334,0.00293686,-0.02917163,-0.03493433,0.02591938,-0.03336569,0.03561453,-0.0214431,-0.03125983,-0.07963608,-0.02545767,-0.06843561,-0.02320006,-0.006636339,990,"2009-03-16"
-0.08013995,-0.2053058,-0.2276606,-0.0381161,-0.01144794,0.01934076,0.01778466,-0.0195446,0.006256538,-0.03474295,-0.03553233,-0.008183104,0.005093301,-0.002084058,0.01427978,-0.1120955,-0.000490076,-0.0005865676,-0.0192812,0.006145761,-0.04832401,0,0.008747392,0.01201493,-0.0053798,-0.03563903,0.007459938,0.06010926,0.008651375,991,"2009-03-23"
-0.04561794,-0.1472168,-0.1046179,0.02143947,-0.005675195,-0.009717138,0.04767536,-0.07056869,-0.02479466,-0.08952853,-0.007633625,-0.05290684,0.004281767,0.02458852,-0.03131959,-0.01530642,-0.0007346639,0.0102162,-0.01265065,0.02181257,0.02443209,-0.0437183,-0.04901541,0.006062038,0.007436885,-0.0006862633,0.009781869,0.009228523,0.04522786,992,"2009-03-30"
0.01346822,-0.1481689,0.1524012,-0.01021285,-0.04076873,-0.02360987,-0.008945962,-0.0127441,0.005628053,0.02255396,-0.007994993,0.01383706,0.01179085,-0.001421464,0.040954,-0.003790276,0.05097124,0.03230942,-0.05771021,0.09283799,-0.08508898,0.07280504,0.0340347,0.03087398,0.07396938,-0.04231185,0.02488167,0.04746504,0.002763555,993,"2009-04-06"
